likes,pred_likes
85021,79359
9973,13755
169294,158210
3626,3610
15190,14688
434433,430764
10655,21316
49891,47615
15113,14894
19903,19358
25599,25094
21386,26154
86084,85860
9649,9774
960,854
38671,68915
38859,36986
148451,146952
37827,68915
7039,7014
107667,116381
12326,8742
45656,43316
54577,50636
12948,11776
140948,162879
6552,39264
14889,14238
53108,52381
235271,55638
49067,44942
16575,15921
843,39264
55672,73127
17099,15987
21377,13755
8244,7897
48837,48029
87630,83429
128952,121162
8999,8453
45489,43949
35321,27442
229063,135376
36423,35305
14216,13867
17000,16865
19988,19546
90866,85022
14891,14808
20804,20590
59590,56518
459511,431685
207949,205444
1334682,1280212
470125,198806
45958,37938
3942,3512
269362,233303
24984,23704
93014,87674
36987,36710
16567,16361
24061,23855
117272,110461
186740,173825
30385,29399
477836,465634
4775,4203
58461,57843
109576,102279
316764,312127
1286467,1279901
82763,63377
56595,55371
59400,56955
806679,794116
41128,39593
10543,10415
16996,44639
115407,106699
65889,63922
19816,19527
242592,190972
98288,45352
28501,55638
268143,366424
225274,256444
77447,127719
293145,307322
46993,63258
55917,173825
36573,67332
105077,147857
23977,30358
18681,21421
7169,8763
409750,710869
184871,308392
22490,11280
43948,52501
65580,77465
25073,131486
30527,34939
82527,67849
15232,17527
11276,13794
19961,21712
6409,7094
6459,7163
11654,33960
17072,21795
36489,37716
7584,8061
85367,103508
78452,79660
121043,203422
23821,24203
24331,17323
209646,210533
715,772
23492,24506
10945,12234
41444,42139
24702,33329
44060,48409
37351,38750
28293,30295
454599,438250
19226,21135
14452,18460
137602,193959
14261,17649
17194,17550
3454,2939
2735961,3726961
65679,63485
29689,42706
8209,8343
62503,56995
5476,5397
12571,14652
13690,10737
5153,7399
28421,30044
10907,11760
56957,56362
33923,35106
20354,21924
8978,11024
458609,39264
38162,46878
46215,48703
82891,173825
13678,13382
99021,91585
13427,13393
18496,17607
2571889,2483058
26936,1676
12063,12909
12062,10244
16538,17722
6797,44119
3911,3796
31479,35435
412180,337630
5243,6316
103124,75536
4597,4699
3550,2809
734531,1401550
119268,125436
21950,21777
3768,3838
40109,36898
13680,12365
131466,117634
116838,105758
3929,3986
664076,722048
10615,10782
34187,31430
13093,13534
32760,32722
366819,418146
2504,2354
399562,406945
10673,10739
41677,41795
127971,134774
32178,31196
15520,15679
45676,60144
31656,26051
7608,8642
6946,6935
746139,768182
557235,518807
4964,4962
34909,41174
258966,236411
7522,6303
80944,82966
55249,52026
25401,21801
12557,23850
6666,6337
7836,10339
87220,79359
10060,13755
172927,158210
3628,3610
15323,14688
435660,430764
10701,21316
50465,47615
15130,14894
20056,19358
25673,25094
22305,26154
86229,85860
9833,9774
38894,68915
38961,36986
148882,146952
38398,68915
7308,7014
111596,116381
12428,8742
150382,162879
55049,50636
13085,11776
6557,39264
53315,52381
14955,14238
237823,55638
49483,44942
16875,15921
859,39264
55792,73127
17203,15987
21470,13755
8457,7897
48924,48029
89220,83429
129567,121162
9201,8453
45887,43949
35428,27442
229697,135376
36612,35305
14269,13867
17054,16865
20075,19546
91264,85022
14897,14808
20881,20590
61448,56518
475519,431685
1346647,1280212
209154,205444
477658,198806
47205,37938
4007,3512
284551,233303
25378,23704
93302,87674
16700,16361
24130,23855
37066,36710
118849,110461
187574,173825
30896,29399
481224,465634
4815,4203
58724,57843
110334,102279
317732,312127
1289726,1279901
316570,524344
28040,34790
59419,96412
88721,111951
39031,55638
20312,68475
71683,72141
74919,104818
174749,208583
149643,288186
66802,85079
334533,366424
248447,256444
101100,127719
22873,31476
57467,63258
70385,173825
331469,307322
17665,41976
45559,67332
25240,28209
43427,50576
123260,147857
8360,8763
2164,4165
25883,30358
19863,21421
464729,710869
209148,308392
24176,11280
6523,8069
29351,131486
78406,77465
16052,18309
48321,52501
34821,34939
17009,17527
87230,67849
12647,13794
27975,52923
5348,4262
20869,21712
12776,33960
6818,7094
7071,7163
37572,37716
94486,103508
135710,203422
8709,8061
80310,79660
26543,17323
24341,24203
24318,24506
221316,210533
731,772
11312,12234
42244,42139
25712,33329
30398,30295
45536,48409
40481,38750
463139,438250
19831,21135
151419,193959
15399,18460
14853,17649
7308,10061
17479,17550
3037293,3726961
11957,11270
65897,56995
8514,8343
66466,63485
13564,14652
5488,5397
5469,7399
13786,10737
11407,11760
57750,56362
29447,30044
9664,11024
21001,21924
34497,35106
40021,46878
465867,39264
46969,48703
83688,173825
13952,13382
13623,13393
19032,17607
124554,78458
2613905,2483058
28584,1676
12577,12909
12227,10244
16975,17722
6794,44119
33128,35435
3964,3796
415995,337630
5311,6316
107698,75536
4697,4699
754116,1401550
125164,125436
3556,2809
22256,21777
3827,3838
40761,36898
13929,12365
133578,117634
119044,105758
686097,722048
3941,3986
10797,10782
34956,31430
13532,13534
32999,32722
376085,418146
2513,2354
409327,406945
10753,10739
42201,41795
131479,134774
32434,31196
15655,15679
49000,60144
31877,26051
7883,8642
765926,768182
591702,518807
6983,6935
36717,41174
4965,4962
263517,236411
7733,6303
82212,82966
55617,52026
25654,21801
6733,6337
90973,79359
10146,13755
176430,158210
3632,3610
437232,430764
15473,14688
10749,21316
51542,47615
15163,14894
20298,19358
23308,26154
25842,25094
10038,9774
86348,85860
39126,68915
39087,36986
39031,68915
149387,146952
115258,116381
7554,7014
12555,8742
157492,162879
55595,50636
13210,11776
53549,52381
6564,39264
15048,14238
242345,55638
50102,44942
17162,15921
873,39264
17361,15987
21555,13755
8719,7897
91085,83429
130279,121162
9391,8453
46416,43949
230710,135376
35549,27442
36931,35305
14339,13867
17158,16865
20148,19546
91870,85022
20997,20590
65594,56518
492152,431685
1360087,1280212
485469,198806
48671,37938
295248,233303
4124,3512
25765,23704
93529,87674
16805,16361
54280,135551
41402,86855
20190,25303
163576,228811
16153,30332
14249,22861
8320,9989
88238,104818
2452,19883
471010,39264
3325,3519
126341,78458
2636004,2483058
8305,7892
17366,17722
6854,44119
34841,35435
4029,3796
418197,337630
110407,75536
4975,4699
766550,1401550
22496,21777
4035,3838
41389,36898
14064,12365
135168,117634
4747,4437
120823,105758
3991,3986
10905,10782
34692,38848
13950,13534
33202,32722
382699,418146
14885,10623
5508,7268
10853,10739
42469,41795
32687,31196
15825,15679
32127,26051
8256,8642
32276,32325
32276,28291
7028,6935
79048,72678
605954,458665
114706,107742
141516,122105
73056,40731
7846,6303
83369,82966
55855,52026
53605,43034
25782,21801
12684,23850
35541,72529
11642,10582
6791,6337
7950,10339
151390,130503
93901,79359
10221,13755
178772,158210
13326,12535
89995,82055
438154,430764
15577,14688
10812,21316
52403,47615
15223,14894
20545,19358
25981,25094
144410,98504
5152,4075
10133,9774
86452,85860
39583,68915
39178,36986
39393,68915
149806,146952
118527,116381
12625,8742
55993,50636
13316,11776
53713,52381
15114,14238
244997,55638
50519,44942
17321,15921
47921,43999
879,39264
17458,15987
55991,73127
21642,13755
8952,7897
92391,83429
130917,121162
9538,8453
46924,43949
231420,135376
35697,27442
37169,35305
14428,13867
20192,19546
92367,85022
34579,33165
21089,20590
24156,23401
67582,56518
502519,431685
212212,205444
490249,198806
49729,37938
4229,3512
26040,23704
93731,87674
16859,16361
24300,23855
37240,36710
122980,110461
193886,173825
487264,465634
31374,29399
59604,57843
112989,102279
319493,312127
1295189,1279901
114099,44639
84363,63377
57492,55371
61389,56955
811144,794116
13806,13436
41430,39593
415475,402134
116770,106699
70438,101633
67483,63922
19874,19527
245110,190972
99674,45352
25698,24528
17627,16495
49985,48996
148945,124281
150582,146887
15012,13911
50927,49358
185468,181042
114989,103038
30835,30199
35371,34520
160896,157138
130698,125267
3094021,1401550
56167,53076
330679,190972
101380,85461
161818,156706
65260,55002
429341,366424
17105,13608
67294,1401550
42181,42116
155666,136541
141080,133140
28605,24435
40109,62723
2595,4319
2863,2559
190948,176198
33392,31194
115979,95618
66486,56665
72506,66544
32941,51141
34350,43149
140736,140237
216895,186723
26506,28350
63016,60142
130257,108113
15151,12968
11966,16554
19735,19703
205591,165216
111486,99386
5790,20297
22701,20492
83646,43817
105825,47739
339824,263298
1427436,950340
14348,11823
88781,95174
188652,288641
49709,104676
77378,135551
16988,32949
12356,21700
60379,86855
19880,23197
11734,27442
103430,127432
17920,24046
50065,71448
25829,25303
197843,228811
20251,30332
10561,13660
20323,23508
19909,22861
1488,2782
15750,23258
51318,21316
5084,6850
5290,6699
9815,9989
6773,7335
2777,3390
28080,78483
29191,38669
408385,524344
78125,96412
32574,34790
25506,28031
106481,111951
28615,43352
46420,55638
96852,104818
79165,72141
205285,208583
189112,288186
86356,85079
28049,31476
374825,366424
120377,127719
258720,256444
81085,173825
20572,41976
64523,63258
3505,5961
51670,67332
1098,6939
254457,282851
136391,147857
2790,4165
27789,28209
47682,50576
508384,710869
8979,8763
20486,21421
28280,30358
7184,8069
32517,131486
25134,11280
3960,5002
235414,308392
17694,18309
3198,45982
84741,77465
37132,34939
51750,52501
18104,17527
36963,52923
13900,13794
90100,67849
6629,4262
13374,33960
7528,7163
153102,203422
7134,7094
9317,8061
21376,21712
102993,103508
38378,37716
82125,79660
24637,24203
229250,210533
59399,64575
11716,12234
25065,24506
26505,33329
43038,42139
46708,48409
469567,438250
41422,38750
165158,193959
8233,10061
16588,18460
20351,21135
31430,30295
3388289,3726961
12485,11270
67523,63485
8785,8343
14114,14652
5910,7399
11818,11760
30512,30044
21711,21924
10354,11024
84533,173825
19472,17607
130536,125436
4812,4437
716273,722048
136870,134774
53311,60144
790001,768182
639210,518807
38914,41174
15271,14894
24611,26154
7707,7014
162597,162879
2364,8742
6655,39264
1502,39264
35258,33208
21351,20590
1378923,1280212
308653,233303
126693,110461
195545,173825
64607,60009
3789,3753
19956,19527
15155,13911
1425496,1224432
125605,102856
42315,42116
2669,4319
5043,5365
9967,13755
131489,108113
167255,151773
90418,84618
26596,18455
188652,288641
49709,104676
77378,135551
16988,32949
12356,21700
60379,86855
19880,23197
11734,27442
103430,127432
17920,24046
50065,71448
25829,25303
197847,228811
20251,30332
10561,13660
20323,23508
19909,22861
1488,2782
15750,23258
51318,21316
5085,6850
5290,6699
9815,9989
6773,7335
2777,3390
28080,78483
29191,38669
408385,524344
78125,96412
32574,34790
25506,28031
106481,111951
28615,43352
46420,55638
96852,104818
79165,72141
205285,208583
189112,288186
86356,85079
28049,31476
374825,366424
120377,127719
258720,256444
81085,173825
20572,41976
64523,63258
3505,5961
51670,67332
161058,323329
35427,65980
21323,33693
264364,288641
15058,26088
2484,4687
13232,21571
12907,17403
156034,194656
81040,104676
73735,62723
11598,17283
32016,32949
58841,73127
49138,55733
70550,81308
90451,135551
16864,21700
27935,23197
70190,86855
14301,27442
110316,127432
21310,24046
60950,71448
27734,25303
41022,49831
207005,228811
22102,30332
11661,13660
21630,23508
23180,22861
1707,2782
17436,23258
340240,413711
55059,21316
10271,9989
7281,7335
31378,78483
3060,3390
31199,38669
435048,524344
82274,96412
34233,34790
27180,28031
109604,111951
30823,43352
49325,55638
101285,104818
210812,208583
205018,288186
93573,85079
29247,31476
84758,173825
66563,63258
21108,41976
125623,127719
260571,256444
3530,5961
54361,67332
1140,6939
267733,282851
2919,4165
139505,147857
28323,28209
48406,50576
9079,8763
528480,710869
20529,21421
28946,30358
34020,131486
7353,8069
246832,308392
4145,5002
18199,18309
85560,77465
37792,34939
52930,52501
18351,17527
40763,52923
14242,13794
91026,67849
3454,3907
7001,4262
13586,33960
160854,203422
7599,7163
7255,7094
9529,8061
21578,21712
105200,103508
38640,37716
82721,79660
24859,24203
61243,64575
11847,12234
25312,24506
44008,42139
171968,193959
47011,48409
471729,438250
41836,38750
8535,10061
17222,18460
20617,21135
31813,30295
3587455,3726961
18102,17550
12680,11270
67866,63485
8871,8343
14311,14652
13869,10737
6088,7399
11992,11760
59139,56362
30937,30044
10527,11024
21904,21924
35807,35106
44646,46878
476534,39264
47873,48703
84773,173825
13943,13393
19612,17607
128022,78458
14417,12909
2700800,2483058
17785,17722
36192,35435
6874,44119
4082,3796
421066,337630
5180,4699
792876,1401550
131596,125436
3569,2809
22873,21777
4142,3838
14231,12365
731718,722048
124036,105758
11034,10782
4026,3986
14577,13534
398603,418146
33548,32722
434913,406945
10972,10739
42812,41795
139663,134774
55680,60144
33198,31196
16098,15679
803202,768182
32614,26051
9146,8642
7109,6935
666511,518807
40344,41174
271146,236411
84932,82966
56080,52026
6880,6337
97821,79359
10352,13755
183037,158210
440156,430764
54319,47615
21278,19358
15294,14894
25585,26154
26345,25094
10311,9774
86618,85860
40398,68915
39490,36986
40159,68915
150412,146952
123446,116381
165458,162879
7775,7014
12825,8742
6664,39264
54129,52381
247873,55638
51628,44942
17725,15921
1513,39264
21820,13755
9494,7897
17546,15987
94916,83429
132253,121162
48280,43949
142445,332317
2771,3999
90354,159912
250546,323329
75118,73127
89893,28890
20855,25334
1290509,173825
55672,65980
3521,5271
44798,52231
22986,11280
150337,199567
3676,5095
75072,524554
27478,33693
24666,26088
4048,5270
95722,104676
280422,288641
3615,4687
15679,24123
15880,17403
17559,21571
14572,17283
25776,40703
81159,62723
53234,55733
74809,81308
19119,21700
101461,135551
1962,2809
78241,86855
15344,27442
22728,24046
115097,127432
66275,71448
29334,25303
44162,49831
213130,228811
12369,13660
23503,30332
22458,23508
26076,22861
1814,2782
57182,21316
7589,7335
33839,78483
10490,9989
3238,3390
32712,38669
465953,524344
85279,96412
28101,28031
32443,43352
35337,34790
119051,111951
50153,55638
103688,104818
213825,208583
99272,85079
219921,288186
30176,31476
88748,173825
129106,127719
21386,41976
262020,256444
56989,67332
279205,282851
1163,6939
141653,147857
28722,28209
48826,50576
548022,710869
9136,8763
20640,21421
29594,30358
35328,131486
260150,308392
7444,8069
4302,5002
18608,18309
86444,77465
38110,34939
54222,52501
43553,52923
18524,17527
14414,13794
91617,67849
3626,3907
7165,4262
13700,33960
167205,203422
7628,7163
7305,7094
9734,8061
21709,21712
106949,103508
38796,37716
83140,79660
25030,24203
63232,64575
11961,12234
25486,24506
44485,42139
177839,193959
47259,48409
473708,438250
42093,38750
8852,10061
17777,18460
20848,21135
32169,30295
3749810,3726961
18179,17550
12803,11270
68071,63485
8919,8343
14496,14652
13870,10737
6358,7399
12110,11760
59350,56362
31319,30044
10669,11024
22016,21924
36070,35106
45858,46878
478527,39264
48069,48703
85113,173825
14014,13393
19883,17607
14759,12909
17984,17722
36758,35435
6876,44119
4096,3796
422278,337630
5222,4699
803588,1401550
132576,125436
23072,21777
4164,3838
14268,12365
744382,722048
126032,133890
11115,10782
4027,3986
14773,13534
406410,418146
33643,32722
443485,406945
11007,10739
43275,41795
142267,134774
58058,60144
33375,31196
16187,15679
816986,768182
9388,8642
32740,26051
7125,6935
689363,518807
41836,41174
273521,236411
26248,21801
85656,82966
56241,52026
6908,6337
99897,79359
10409,13755
185130,158210
440993,430764
55505,47615
21375,19358
26552,26154
10400,9774
86702,85860
40651,68915
40494,68915
150806,146952
125970,116381
169394,162879
7788,7014
12888,8742
6665,39264
54358,52381
248715,55638
52151,44942
17910,15921
1521,39264
9754,7897
21892,13755
278743,521526
3301,5701
131909,349256
634,1775
24799,50173
284436,325555
62240,36267
91941,127868
129863,159912
32030,35236
30296,37519
4798,3999
189146,332317
27737,33129
45750,78724
9185,11586
279714,323329
29380,25334
85157,73127
5166,5271
99682,107607
1431724,173825
65429,65980
47460,52231
31857,37278
29188,11280
166918,199567
86662,524554
4546,5095
29715,26088
30052,33693
20437,24123
4136,5270
4060,4687
7192,8067
101891,104676
286754,288641
17199,17403
19082,21571
30544,40703
15703,17283
83570,62723
55173,55733
2133,2809
76621,81308
20274,21700
110373,135551
46200,57290
83846,86855
15918,27442
23354,24046
117685,127432
67991,71448
45907,49831
217263,228811
12913,13660
24477,30332
23005,23508
58666,21316
35781,78483
7692,7335
10594,9989
3359,3390
33875,38669
491016,524344
87034,96412
28802,28031
36063,34790
125521,111951
50356,55638
105314,104818
215934,208583
102465,85079
235426,288186
30840,31476
92335,173825
131268,127719
21571,41976
263261,256444
59288,67332
289822,282851
143493,147857
28944,28209
567577,710869
49104,50576
20901,21421
9195,8763
36083,131486
29979,30358
270086,308392
7554,8069
18888,18309
4445,5002
38336,34939
54972,52501
45649,52923
18712,17527
14522,13794
91991,67849
3717,3907
7248,4262
173356,203422
13825,33960
7634,7163
7336,7094
9974,8061
21823,21712
108117,103508
38911,37716
85151,79660
25103,24203
64765,64575
44804,42139
12052,12234
25605,24506
182643,193959
47478,48409
475423,438250
42304,38750
9126,10061
18241,18460
20984,21135
3885070,3726961
32410,32666
18261,17550
12919,11270
68258,63485
8952,8343
14668,14652
6629,7399
13874,10737
12213,11760
59531,56362
31585,30044
10798,11024
22093,21924
36205,35106
46924,46878
480065,39264
48257,48703
14065,13393
20176,17607
15021,12909
18126,17722
37263,35435
6876,44119
4110,3796
423326,337630
5240,4699
813978,1401550
133410,125436
23229,21777
4186,3838
14305,12365
756840,722048
128134,133890
11184,10782
4024,3986
14934,13534
413006,418146
33702,32722
452142,406945
11043,10739
43513,41795
144512,134774
60268,60144
33522,31196
16258,15679
828578,768182
9551,8642
32917,26051
710138,518807
42975,41174
7137,6935
275740,236411
26449,21801
86259,82966
6965,6337
102467,79359
10458,13755
186478,158210
442059,430764
56625,47615
27294,26154
21454,19358
10501,9774
86780,85860
40836,68915
40847,68915
151144,146952
175438,162879
128199,116381
7802,7014
12919,8742
112826,131861
3880071,2958911
393106,521526
89591,95996
6121,5701
27204,34084
203108,349256
19060,25569
1328,1775
5500,5797
33947,50173
300318,325555
107276,127868
146456,159912
42261,35236
33241,37519
5083,3999
215477,332317
64107,78724
30193,33129
10402,11586
294809,323329
32353,25334
89470,73127
5637,5271
104753,107607
68969,65980
49273,52231
33463,37278
32868,11280
93510,524554
179495,199567
4857,5095
32234,26088
31779,33693
25452,24123
4180,5270
7858,8067
4353,4687
104844,104676
290270,288641
18070,17403
19847,21571
34255,40703
16370,17283
85266,62723
2214,2809
56444,55733
77708,81308
21035,21700
116508,135551
48201,57290
23693,24046
87647,86855
16224,27442
119573,127432
68574,71448
47114,49831
13285,13660
25621,30332
219790,228811
23420,23508
60149,21316
37738,78483
10662,9989
7771,7335
3432,3390
35157,38669
501886,524344
88494,96412
29269,28031
36862,34790
131729,111951
50489,55638
106464,104818
219092,208583
104500,85079
251880,288186
31271,31476
95497,173825
132814,127719
21734,41976
264214,256444
60987,67332
299855,363448
145031,147857
29111,28209
585273,710869
49355,50576
21069,21421
9234,8763
36759,131486
30164,30358
278963,308392
7633,8069
4551,5002
19192,18309
38514,34939
55583,52501
47442,52923
18823,17527
14594,13794
92276,67849
3774,3907
180008,203422
7300,4262
13917,33960
7638,7163
7365,7094
109151,103508
21887,21712
39058,37716
25145,24203
65924,64575
12185,12234
25697,24506
186147,193959
47723,48409
477139,438250
42412,38750
9330,10061
18469,18460
21129,21135
4002473,3726961
32605,32666
13044,11270
18331,17550
68410,63485
8984,8343
6808,7399
14826,14652
13877,10737
12280,11760
59681,56362
31811,30044
10930,11024
22158,21924
36312,35106
47800,46878
481370,39264
48445,48703
14098,13393
20418,17607
15231,12909
18338,17722
37659,35435
6876,44119
4118,3796
424184,337630
5262,4699
824036,1401550
134592,125436
23326,21777
4212,3838
14319,12365
770543,722048
130073,133890
11232,10782
4025,3986
15127,13534
420944,418146
33811,32722
462651,406945
146561,134774
11072,10739
43669,41795
62394,60144
33632,31196
838758,768182
16300,15679
9679,8642
33042,26051
730558,518807
44042,41174
7150,6935
277527,236411
26641,21801
86812,82966
7001,6337
104372,79359
10493,13755
188056,158210
442876,430764
56993,47615
27875,26154
21508,19358
10599,9774
86848,85860
40989,68915
41264,68915
151443,146952
181627,162879
130249,116381
7807,7014
4470888,2958911
126990,131861
31927,44795
285349,339379
452725,521526
36530,42416
7346,5701
384534,578994
30178,34084
25103,25569
245716,349256
9921,11651
1714,1775
95284,95996
5590,5797
40243,50173
307704,325555
118709,127868
51280,35236
155469,159912
35045,37519
75892,78724
230763,332317
5263,3999
31682,33129
11234,11586
306123,323329
5985,5271
92163,73127
107953,107607
71141,65980
50708,52231
35051,37278
99024,524554
6543,7160
190613,199567
5094,5095
33075,33693
8380,8067
4207,5270
4591,4687
107073,104676
27419,24123
293022,288641
18819,17403
37867,40703
20354,21571
16886,17283
2280,2809
86520,62723
57437,55733
78623,81308
21502,21700
49766,57290
121673,135551
23945,24046
16542,27442
90726,86855
121726,127432
69053,71448
48144,49831
13553,13660
222017,228811
26717,30332
23737,23508
62036,21316
10747,9989
7813,7335
39404,78483
3504,3390
36741,38669
510442,524344
90843,96412
29805,28031
37587,34790
135420,111951
50593,55638
107850,104818
221646,208583
105915,85079
262701,288186
31582,31476
98555,173825
133960,127719
21913,41976
265078,256444
62380,67332
310405,363448
146390,147857
607903,710869
29280,28209
49575,50576
21196,21421
9293,8763
37241,131486
30328,30358
287162,308392
7690,8069
4631,5002
19428,18309
38642,34939
56092,52501
48707,52923
18896,17527
14650,13794
92538,67849
186004,203422
3828,3907
7332,4262
13999,33960
7644,7163
7398,7094
110292,103508
21917,21712
39185,37716
25206,24203
66930,64575
12291,12234
25789,24506
189585,193959
479269,438250
48072,48409
18700,18460
42637,38750
9562,10061
21266,21135
4110879,3726961
18387,17550
32827,32666
13274,11270
68520,63485
6961,7399
9011,8343
14967,14652
13879,10737
12353,11760
59823,56362
32078,30044
11035,11024
22218,21924
36429,35106
48681,46878
482810,39264
48628,48703
14133,13393
20638,17607
129188,78458
15436,12909
18532,17722
38079,35435
6874,44119
4180,3796
425301,337630
5279,4699
834068,1401550
135866,125436
23409,21777
4232,3838
14346,12365
132046,133890
11291,10782
4024,3986
436122,418146
15317,13534
33920,32722
475818,406945
148252,134774
11108,10739
43785,41795
65363,60144
845670,768182
33771,31196
16362,15679
9776,8642
33134,26051
749382,518807
45021,41174
7164,6935
279215,236411
26807,21801
87327,82966
7023,6337
105578,79359
10548,13755
189440,158210
443612,430764
28556,26154
57438,47615
21560,19358
10702,9774
86947,85860
41153,68915
41701,68915
188129,162879
99059,122821
39365,62052
2414,4165
64302,78458
129767,178433
92920,110386
171087,135376
8872,27283
6840,11074
47066,92491
14765,15004
1738,2163
23442,44578
33727,75536
83671,96412
41950,43352
21624,4353
8305,8713
2521,2830
155834,179667
17037,18443
99990,113824
3127,3305
28459,29317
3020,4936
263404,295141
4750245,2958911
26993,29416
134011,131861
42396,42416
42481,45907
43615,46057
5231,6058
527245,610494
37914,44795
301839,339379
34637,38360
423561,578994
485674,521526
6884,7881
11636,11651
31518,34084
276087,349256
41301,127435
55618,272126
1879,1775
44238,50173
96405,95996
5785,5797
2679,3136
125407,127868
312269,325555
34033,78483
86370,78724
159845,159912
35918,37519
11762,11586
32315,33129
244745,332317
312905,323329
109941,107607
51601,52231
191301,314443
72337,65980
6937,7160
35934,37278
196445,199567
102008,524554
5180,5095
4803,4687
33795,33693
4208,5270
27899,24123
108371,104676
19313,17403
40458,40703
2294,2809
295306,288641
17249,17283
58274,55733
87452,62723
79389,81308
50888,57290
125317,135551
24151,24046
16954,27442
93643,86855
124524,127432
13787,13660
69533,71448
49023,49831
27535,30332
224603,228811
23942,23508
7262,6850
63594,21316
7861,7335
40541,78483
3551,3390
37734,38669
517225,524344
50659,55638
109020,104818
269968,288186
101222,173825
31782,31476
135732,127719
22168,41976
265600,256444
63502,67332
629985,710869
319762,363448
147563,147857
29408,28209
49745,50576
21254,21421
37690,131486
9362,8763
293760,308392
30520,30358
7778,8069
4692,5002
50343,52923
56498,52501
18957,17527
14702,13794
92750,67849
190913,203422
3904,3907
14091,33960
7647,7163
7427,7094
111306,103508
21960,21712
39309,37716
25238,24203
67805,64575
12372,12234
25894,24506
192598,193959
481443,438250
48418,48409
18843,18460
42999,38750
9780,10061
21384,21135
4202645,3726961
32976,32666
13487,11270
7092,7399
68622,63485
9028,8343
15113,14652
12410,11760
59965,56362
32294,30044
11146,11024
36520,35106
22287,21924
49378,46878
484029,39264
48774,48703
14182,13393
18687,17722
38450,35435
6873,44119
426127,337630
5291,4699
137037,125436
4254,3838
14368,12365
792192,722048
133737,133890
11343,10782
4027,3986
450987,418146
15444,13534
489194,406945
149766,134774
68393,60144
852872,768182
33897,31196
16397,15679
766198,518807
9886,8642
45836,41174
281358,236411
87777,82966
106171,79359
19676,20742
10602,13755
444275,430764
29312,26154
20094,106922
15262,21326
138702,122821
47819,64181
11334,27442
50779,62052
84754,78458
4426,4165
2560,3532
16476,24665
73377,77316
9414,11074
151503,178433
20531,21316
13067,27283
199938,135376
100990,110386
3332,3953
63902,92491
17842,15004
1396,4262
1992,2163
33089,44578
39322,75536
93035,96412
50290,43352
7830,17931
4840,5259
8937,8713
169145,179667
2721,2830
17704,18443
32661,29317
105838,113824
3237,3305
280114,295141
4924045,2958911
28492,29416
138109,131861
46718,42416
5758,6058
45314,45907
45091,46057
554019,610494
40995,44795
312564,339379
37305,38360
453422,578994
16419,35193
7340,7881
12506,11651
507471,521526
32240,34084
42501,127435
64877,272126
296498,349256
1920,1775
96664,95996
5858,5797
46698,50173
2810,3136
38067,78483
96031,78724
128781,127868
315442,325555
36393,37519
11939,11586
162079,159912
32656,33129
256642,332317
317806,323329
111082,107607
223930,314443
52096,52231
73175,65980
7213,7160
36403,37278
200122,199567
104292,524554
5219,5095
4961,4687
34229,33693
28188,24123
109342,104676
19831,17403
41879,40703
297520,288641
2302,2809
17460,17283
58953,55733
88974,62723
79914,81308
51868,57290
128377,135551
24464,24046
95408,86855
126595,127432
13942,13660
70010,71448
49631,49831
28074,30332
226861,228811
24068,23508
7277,6850
7893,7335
41643,78483
3567,3390
38207,38669
521222,524344
50719,55638
109877,104818
276209,288186
103436,173825
31912,31476
137403,127719
22369,41976
265848,256444
64474,67332
652104,710869
328064,363448
148520,147857
29512,28209
49842,50576
21297,21421
38082,131486
300278,308392
30696,30358
4754,5002
7836,8069
52042,52923
56871,52501
14746,13794
92965,67849
195454,203422
3977,3907
7651,7163
111955,103508
21987,21712
39391,37716
25260,24203
68486,64575
12421,12234
25962,24506
195563,193959
484833,438250
48650,48409
19004,18460
9975,10061
4281819,3726961
21473,21135
33116,32666
13689,11270
7227,7399
68703,63485
15293,14652
12476,11760
32499,30044
11222,11024
36741,35106
22345,21924
50069,46878
485149,39264
48907,48703
129623,78458
18813,17722
38688,35435
426832,337630
5298,4699
138018,125436
14382,12365
800298,722048
135099,133890
11408,10782
465478,418146
15535,13534
501091,406945
151150,134774
71283,60144
860555,768182
33980,31196
16434,15679
781317,518807
10050,8642
46786,41174
283118,236411
88138,82966
19802,20742
106549,79359
10633,13755
444821,430764
30158,26154
59126,47615
27095,25094
10854,9774
87060,85860
38480,57336
31802,55514
296275,377317
13919,18333
241002,604501
58543,106922
118202,177105
9820,13921
28912,18157
44429,47843
8597,10256
12672,21270
19257,21326
6013,11036
149751,122821
61796,64181
55570,62052
22810,21316
20202,24665
3238,3532
91094,78458
4806,4165
82732,77316
10570,11074
161444,178433
2064,4262
215996,135376
105582,110386
3500,3953
74895,92491
19009,15004
2091,2163
38613,44578
42546,75536
9048,17931
98363,96412
55745,43352
30328,32663
5107,5259
109111,113824
9228,8713
177843,179667
2808,2830
18536,18443
35283,29317
3310,3305
288998,295141
5053329,2958911
29441,29416
49066,42416
46973,45907
6086,6058
483981,578994
45857,46057
568299,610494
140690,131861
42310,44795
18313,35193
317839,339379
21749,33603
7563,7881
521872,521526
32846,34084
71452,272126
312102,349256
1933,1775
5926,5797
48426,50173
41564,78483
96820,95996
2910,3136
104437,136214
131077,127868
317695,325555
36815,37519
12072,11586
163469,159912
32891,33129
266382,332317
321244,323329
112003,107607
245988,314443
52528,52231
74037,65980
7473,7160
36657,37278
203644,199567
106086,524554
5254,5095
5065,4687
34588,33693
28337,24123
110082,104676
42682,40703
298978,288641
2305,2809
17787,17283
59613,55733
