views,pred_views
1225078,1352953
3183954,3177146
693314,657318
3698155,3470880
1272919,1223915
533828,481504
15665631,14606723
617025,616871
12159901,11893973
5517435,6599318
1412822,1366809
284691,255790
1039567,1046466
4068560,3574885
2031468,10722219
731161,688277
1006816,870068
5122500,5031209
4195355,3874582
1726082,1568526
3667610,3414890
226283,238640
532970,488538
1077405,1460194
1046991,1137869
2451349,2439756
8447036,8246706
702326,669137
5540128,4725130
6297958,6032588
747431,689638
3598946,3570602
1867107,1936979
3581466,3358961
4361631,4312214
1300141,1204132
1732241,2610331
1114407,1002353
3780751,3602172
13602597,13573992
2850082,2572304
14010793,14225019
6730344,4634551
1394371,1333537
30704372,27951230
2657225,2492038
204539,667689
14879882,13755975
12819225,13260107
2635300,2573800
1755742,4856279
14261184,13435421
1241664,1189304
973998,928874
333183,331853
196609,191444
1940438,1809802
1084282,957703
17168655,15726615
2149011,1357546
3644362,3189061
2237170,2176361
8066504,7399746
614616,568638
4423879,3942477
530635,477426
756322,709510
448188,419894
190950401,144378383
551204,519693
478162,434317
4537634,4130934
1292298,2213601
1196383,1033279
4465868,3418413
544417,511648
1275057,1141424
6739433,1350849
1355534,1317489
577395,460511
3203732,2836567
4829133,3633601
13785610,11860122
37226832,14926798
55473057,37446105
14604189,13731490
1088886,934843
969807,786290
8337774,4299742
25769711,18206904
9534322,6493675
9178923,8209154
858452,767744
821589,2104023
305956,1546114
1391851,4839441
1408027,1684309
1882430,3234751
369038,781324
2935372,3312027
1685797,2942293
808842,811394
1172038,1515427
657342,1240803
2058932,3624749
652114,932978
946671,1356242
882847,1204500
2054642,2042077
829240,727581
4714615,6919656
303797,560918
6536770,11646749
151323,311916
5842592,15622353
2474066,2784084
1364324,1452893
2364828,4269751
1015983,1392685
607802,919135
770356,1252928
1003775,1875937
1053592,1490604
1334414,2219998
2696130,3120106
5414339,6554089
1641201,1880753
2133194,4528954
237666,292328
236752,220086
2008491,275193
1116600,1814611
8359071,14106767
239872,252947
6668149,7544304
310854,348110
452600,712238
389465,397829
305870,4189241
1345848,5031559
268676,595766
442803,891905
10013794,11025189
639099,709069
1355826,1486637
1449615,964530
1382399,1808220
1356048,1653413
888713,881997
446467,464478
10437270,21574160
812270,772592
494531,914734
13970508,13756460
1662400,1737080
2986648,3136869
13103833,12213120
1482575,1516888
512429,5071297
509456,542505
419916,496430
486455,417310
679568,652613
298875,987752
7655742,7652547
1418018,949202
679456,640343
1073122,939942
1070888,821359
2578183,2022714
4093478,4346343
499301,456163
4156824,3767076
2215455,2276550
5267855,2929767
588972,576197
250175,220892
3478308,2141566
3648476,4705284
9488795,9318095
454477,659314
3421594,3294810
1769069,1696788
291965,314243
2622374,2635901
1020937,988627
4337616,4336285
897300,892043
1151093,1196746
103786733,40355137
5901358,5721052
988452,966008
11107271,14043986
1179345,1373223
6360287,6998529
7862567,5781514
1540540,3428557
957880,967164
9166774,9306741
460107,450562
40757266,37216206
1151338,1169754
12611049,12840406
625620,567830
1552008,2610331
4906692,7009906
4223964,4030526
1226948,1352953
3203447,3177146
702374,657318
3741548,3470880
1289064,1223915
538365,481504
15793061,14606723
623217,616871
12322276,11893973
5859969,6599318
1420905,1366809
1045374,1046466
4193111,3574885
2062863,10722219
734814,688277
1008116,870068
5136407,5031209
4244664,3874582
1740767,1568526
3680381,3414890
537870,488538
1092447,1460194
1062997,1137869
2470685,2439756
8566954,8246706
705800,669137
5568281,4725130
6344678,6032588
753197,689638
3606135,3570602
1885586,1936979
3608611,3358961
4389232,4312214
1305064,1204132
1786738,2610331
1119772,1002353
3889839,3602172
13777964,13573992
2869543,2572304
14590980,14225019
6998150,4634551
1405034,1333537
32396346,27951230
2759167,2492038
206126,667689
14907570,13755975
13399715,13260107
2657840,2573800
1792014,4856279
14799596,13435421
1254683,1189304
981578,928874
343763,331853
199251,191444
1980233,1809802
1089495,957703
17724491,15726615
2153307,1357546
2238723,2176361
8093023,7399746
619635,568638
4510810,3942477
542251,477426
768881,709510
450269,419894
196222618,144378383
557916,519693
503693,434317
4553144,4130934
1295774,2213601
1207095,1033279
4554975,3418413
550471,511648
1283917,1141424
6764810,1350849
1361502,1317489
2654764,2022714
588502,460511
3228678,2836567
4844427,3633601
13873188,11860122
1307660,4211064
1761039,3668682
179815,591396
291287,871748
905887,1330670
235207,563815
4196932,6554089
1531870,2104023
758922,1546114
817038,787988
2420090,4839441
852766,4705284
1534043,1684309
2233632,3234751
3174065,3312027
2101886,2942293
1037861,811394
1323878,1515427
781189,1240803
895331,1161975
2499536,3624749
1092966,1356242
733212,932978
994621,1204500
2164847,2042077
1025590,727581
368843,560918
5472624,6919656
7776219,11646749
212171,311916
717454,919135
2971874,2784084
7620545,15622353
1559231,1452893
2629999,4269751
1268393,1392685
889449,1252928
1170679,1875937
1167276,1490604
1568951,2219998
2831816,3120106
2427858,4528954
166235,400632
1742956,1880753
1283791,1814611
257100,292328
2232908,275193
259178,220086
9501171,14106767
7641272,7544304
251976,252947
336485,348110
543950,712238
374798,4189241
1865661,5031559
331780,595766
459814,891905
666101,709069
10598167,11025189
1399268,1486637
1488069,1808220
1468235,1653413
1529740,964530
903239,881997
465994,464478
11805649,21574160
833221,772592
622028,914734
14450267,13756460
863758,1923487
1706299,1737080
3125220,3136869
13314767,12213120
1490289,1516888
568604,5071297
535159,542505
440637,496430
690945,652613
306884,987752
7834146,7652547
1451361,949202
683097,640343
1092010,939942
2623245,2022714
1088620,821359
4193804,4346343
502861,456163
4279797,3767076
2315876,2276550
5508250,2929767
272583,220892
596397,576197
3504146,2141566
9630049,9318095
3651906,3294810
462779,659314
310273,314243
2646920,2635901
1026137,988627
4477949,4336285
898748,892043
1167206,1196746
107756615,40355137
5977291,5721052
989439,966008
11813791,14043986
1241413,1373223
1729479,3428557
6483725,6998529
966340,967164
9290669,9306741
465683,450562
41402287,37216206
1163816,1169754
13063094,12840406
626304,567830
1679216,2610331
5168327,7009906
4321477,4030526
3220201,3177146
3774930,3470880
1300961,1223915
15891918,14606723
629132,616871
12467285,11893973
6132106,6599318
1429386,1366809
1050896,1046466
4295583,3574885
2092740,10722219
738966,688277
1011145,870068
5149377,5031209
4285373,3874582
1757548,1568526
3692671,3414890
542526,488538
1103893,1460194
1082104,1137869
2487158,2439756
8696486,8246706
709217,669137
5613561,4725130
6387722,6032588
1903045,1936979
758746,689638
3613679,3570602
3632758,3358961
4424674,4312214
1310019,1204132
1835562,2610331
4011494,3602172
13931195,13573992
2885878,2572304
15143967,14225019
7279521,4634551
1416358,1333537
33985614,27951230
2849254,2492038
14929908,13755975
13950247,13260107
2676722,2573800
1828003,4856279
15323251,13435421
1268088,1189304
989180,928874
353369,331853
201424,191444
2024627,1809802
1094034,957703
18260056,15726615
8118210,7399746
623379,568638
4587571,3942477
552051,477426
778251,709510
453177,419894
200820941,144378383
563695,519693
527977,434317
4564129,4130934
1219882,1033279
4631941,3418413
553903,511648
1292324,1141424
6791590,1350849
1367332,1317489
2663099,2022714
3257051,2836567
4858641,3633601
13964711,11860122
40684506,14926798
58441951,37446105
14804684,13731490
1112778,934843
915030,1363506
3136522,4211064
1782907,2492523
3181665,3668682
1241998,1894935
1191434,1777958
1420770,2695068
398545,591396
257205,628695
496705,871748
434447,563815
1101713,1330670
5716860,6554089
1859021,2104023
983990,1546114
893170,787988
3332125,4839441
1213994,4705284
1625384,1684309
2571533,3234751
3279395,3312027
2412152,2942293
889548,1240803
1415790,1515427
793750,919135
1049705,1161975
2785566,3624749
1017193,1252928
1192124,1356242
789719,932978
1075150,1204500
5940664,6919656
430291,560918
264795,311916
8858484,11646749
1202601,727581
3531124,2784084
2879384,4269751
1455635,1392685
9242508,15622353
1322660,1875937
1262912,1490604
1783394,2219998
2930662,3120106
1431930,1814611
197284,400632
260197,252947
1829566,1880753
273880,292328
2720887,4528954
272467,220086
352513,348110
8449206,7544304
629510,712238
10573584,14106767
418749,4189241
376901,595766
2506821,5031559
474694,891905
11048751,11025189
692846,709069
1441763,1486637
1573266,1808220
1550664,1653413
1618890,964530
914866,881997
484911,464478
13243282,21574160
850187,772592
14833085,13756460
748986,914734
1181451,1923487
1747616,1737080
3228482,3136869
13505482,12213120
1497336,1516888
643132,5071297
561634,542505
458739,496430
705519,652613
314432,987752
7981097,7652547
1481067,949202
687263,640343
1103093,939942
2668337,2022714
1096076,821359
4281670,4346343
4390587,3767076
504527,456163
2388544,2276550
5718693,2929767
291054,220892
601209,576197
3520094,2141566
3863538,3294810
9743038,9318095
471161,659314
2672843,2635901
326495,314243
1031193,988627
4619973,4336285
900305,892043
1184037,1196746
111882133,40355137
6048805,5721052
12590561,14043986
1274741,1373223
1945111,3428557
6598339,6998529
975457,967164
9403494,9306741
471757,450562
41889604,37216206
1176865,1169754
13549142,12840406
1822798,2610331
626781,567830
5479749,7009906
4415599,4030526
3236651,3177146
3813389,3470880
1311112,1223915
15973068,14606723
635184,616871
12590552,11893973
6369672,6599318
1439499,1366809
1056283,1046466
4379995,3574885
2123883,10722219
744699,688277
1013344,870068
5160535,5031209
4326712,3874582
1774175,1568526
3705692,3414890
547472,488538
1115331,1460194
1108296,1137869
2504160,2439756
8813246,8246706
717103,669137
6431372,6032588
1918116,1936979
763915,689638
3627288,3570602
3656558,3358961
4455601,4312214
1315533,1204132
1894596,2610331
4116358,3602172
14056749,13573992
2905891,2572304
15723324,14225019
7609772,4634551
35688137,27951230
1425525,1333537
2947870,2492038
14949950,13755975
14575698,13260107
2709442,2573800
1866571,4856279
15929709,13435421
1282789,1189304
996562,928874
362469,331853
203665,191444
2073938,1809802
18823132,15726615
8142249,7399746
629222,568638
4670716,3942477
561163,477426
786371,709510
455631,419894
205643016,144378383
553570,434317
570040,519693
4575051,4130934
1237019,1033279
4715405,3418413
558083,511648
1303891,1141424
6818187,1350849
2687493,2022714
3291267,2836567
4872328,3633601
14084427,11860122
42390420,14926798
59877217,37446105
14890847,13731490
1132118,934843
9617950,4299742
27039153,18206904
8227432,60336606
1191202,3561602
513969,922876
1410845,1363506
1489064,2064445
861364,617520
778143,1365153
3812821,4211064
699173,1073528
215876,823113
2087148,2492523
3724742,3668682
1542951,1777958
1509739,1894935
1988400,2695068
406220,628695
491381,591396
1243501,1787503
621670,871748
606048,563815
1198697,1330670
2050509,2104023
1136776,1546114
6569383,6554089
4048557,4839441
2869790,3234751
1685969,1684309
3314946,3312027
976135,1240803
1129265,1161975
841502,919135
1462932,1515427
2619708,2942293
3034948,3624749
1110239,1252928
1275013,1356242
857726,932978
1129677,1204500
473884,560918
6319469,6919656
301676,311916
1317495,688396
4005642,2784084
9841966,11646749
1580705,1392685
10825621,15622353
3101693,4269751
1461748,1875937
1332296,1490604
1914689,2219998
3003001,3120106
1116194,1346871
1526870,1814611
229191,400632
1907469,1880753
3004473,4528954
264249,252947
280206,292328
277755,220086
9162725,7544304
11518232,14106767
714348,712238
364856,348110
413419,595766
3371941,5031559
486964,891905
11338489,11025189
713784,709069
1478744,1486637
1624246,1808220
1600143,1653413
1690379,964530
922194,881997
500084,464478
14534839,21574160
910973,772592
825151,914734
15124619,13756460
1511003,1923487
1780387,1737080
3303035,3136869
13660472,12213120
1502283,1516888
721373,5071297
580422,542505
474199,496430
715374,652613
319577,987752
8069531,7652547
1498628,949202
687975,640343
2727572,2022714
1106330,939942
1096842,821359
4358719,4346343
4459181,3767076
505918,456163
2433709,2276550
5874603,2929767
302280,220892
605349,576197
3532210,2141566
4050789,3294810
9837996,9318095
476990,659314
2692323,2635901
342126,314243
4759935,4336285
1034276,988627
1200276,1196746
115664850,40355137
6113510,5721052
13411081,14043986
1311628,1373223
2200764,3428557
6710284,6998529
983141,967164
9494633,9306741
477813,450562
42240836,37216206
14019201,12840406
1192035,1169754
1963462,2610331
5803881,7009906
4492756,4030526
3220711,2162367
3249829,3177146
3848577,3470880
1318729,1223915
16048699,14606723
639814,616871
6547334,6599318
12700845,11893973
1446124,1366809
1060921,1046466
4444686,3574885
2152235,10722219
748708,688277
5170138,5031209
4361175,3874582
1790113,1568526
3716941,3414890
551610,488538
1123772,1460194
1134613,1137869
2517383,2439756
8919607,8246706
721272,669137
6476889,6032588
1932227,1936979
769914,689638
3641051,3570602
3677489,3358961
4479068,4312214
1958072,2610331
4192641,3602172
14174607,13573992
2922307,2572304
16314232,14225019
7933848,4634551
37358368,27951230
1432049,1333537
3049163,2492038
14966797,13755975
15209320,13260107
2755679,2573800
1905367,4856279
16538689,13435421
1294581,1189304
1002673,928874
373092,331853
205138,191444
2099468,1809802
19373115,15726615
1434789,1269038
8168368,7399746
633841,568638
4750486,3942477
569394,477426
791244,709510
457728,419894
210338856,144378383
577805,434317
1076358,909047
577261,519693
4585405,4130934
1255581,1033279
4808435,3418413
561101,511648
1312364,1141424
6841622,1350849
2703619,2022714
3323467,2836567
4884193,3633601
14183631,11860122
3057987,5071297
5616854,8311415
20723565,60336606
1372576,2572564
1058246,1548881
1550845,6320263
381081,639902
503964,718817
224124,339402
1102513,2783715
2949068,6084177
469993,1019949
2190835,2106729
2435309,3561602
500664,716704
296964,418929
983218,1073556
1548781,1849294
1361565,1785748
750961,922876
1635751,1363506
1819351,2064445
998227,617520
874578,506202
1603765,2102302
171576,1350849
1083402,1365153
4309706,4211064
396878,823113
2297095,2492523
4162077,3668682
1800973,1777958
2414681,2695068
1683115,1894935
572367,591396
1756367,1787503
746471,871748
1271760,1330670
7683253,6554089
1312128,1546114
2217132,2104023
4630864,4839441
3141443,3234751
3353266,3312027
890329,919135
1723598,1684309
1221113,1161975
1076143,1240803
3369666,3624749
2815108,2942293
1508651,1515427
1366342,1356242
1186239,1252928
1182332,1204500
911773,932978
529799,560918
6769003,6919656
338592,311916
11413665,11646749
1409824,688396
12928250,15622353
3478900,4269751
1641636,1875937
1402768,1490604
318592,400632
2060402,2219998
3074226,3120106
1161275,1346871
1626837,1814611
3432109,4528954
2033497,1880753
911288,1155761
289083,292328
283388,220086
10309592,7544304
13095486,14106767
377989,348110
482048,595766
501719,891905
4136189,5031559
11648574,11025189
1520719,1486637
1676696,1808220
1777564,964530
1643235,1653413
931202,881997
513498,464478
16553973,21574160
892848,914734
15500012,13756460
1950182,1923487
1819218,1737080
3388052,3136869
13842101,12213120
924784,5071297
1514093,1516888
603470,542505
490905,496430
724674,652613
325214,987752
8166389,7652547
1519038,949202
2790276,2022714
691057,640343
1114062,939942
1097858,821359
4455275,4346343
4600039,3767076
506599,456163
2484336,2276550
6078516,2929767
313587,220892
610307,895331
3548286,3327766
4280876,3294810
9946140,9318095
483048,659314
2717996,2635901
363629,314243
4948789,4336285
1218308,1196746
121219886,40355137
6235244,5721052
2617227,3428557
14723316,14043986
1361759,1373223
6918222,6998529
993525,967164
9607687,9306741
484199,450562
14717193,12840406
42667467,37216206
1206106,1169754
2212447,2610331
6379536,7009906
4579845,4030526
3225560,2162367
3276264,3177146
16178195,14606723
645129,616871
6739103,6599318
12834122,11893973
1454759,1366809
1066420,1046466
2188738,10722219
758220,688277
5182504,5031209
4406761,3874582
1819267,1568526
3732851,3414890
556558,488538
1924522,1856863
1134295,1460194
1185854,1137869
2533922,2439756
9081270,8246706
726044,669137
6541522,6032588
1952034,1936979
3673253,3570602
779408,689638
3705628,3358961
4516734,4312214
2052790,2610331
4371426,3602172
14356102,13573992
17327325,14225019
2940657,2572304
8441561,4634551
40205404,27951230
1440134,1333537
3165267,2492038
16294419,13260107
14992700,13755975
2788005,2573800
1961027,4856279
17424422,13435421
1309964,1189304
1011030,928874
387338,331853
2130991,1809802
206526,191444
1118905,957703
20064677,15726615
1451562,1269038
8204722,7399746
639702,568638
4851066,3942477
582109,477426
798988,709510
460011,419894
618185,434317
217750076,144378383
586898,519693
1085634,909047
3490465,16131629
8713137,5071297
1020672,3294810
1112092,8622192
1709088,2572564
25430376,60336606
6280797,8311415
2476738,6320263
392828,397829
1250826,1548881
322761,339402
522078,639902
23758250,31723441
1375741,2783715
570473,718817
3543715,6084177
662870,1019949
2507076,2106729
2721756,3561602
568606,716704
357119,418929
1066769,1073556
1639768,1849294
1428218,1785748
812579,922876
1777239,2102302
1694648,1363506
1882204,2064445
972464,506202
1146668,1365153
440013,823113
4468926,4211064
2350705,2492523
211768,1350849
4267127,3668682
1873503,1777958
2521244,2695068
1732289,1894935
596671,591396
1958372,1787503
784687,871748
1296114,1330670
7925892,6554089
1381240,1546114
2262115,2104023
4815005,4839441
3241453,3234751
3364451,3312027
905946,919135
1734024,1684309
1252628,1161975
1110591,1240803
3470874,3624749
2882725,2942293
1526133,1515427
1389464,1356242
1203642,1252928
1196500,1204500
921100,932978
549998,560918
6975328,6919656
346967,311916
11889370,11646749
1434182,688396
13673705,15622353
3603663,4269751
1701115,1875937
1423853,1490604
342075,400632
2103036,2219998
3109927,3120106
1177069,1346871
1660484,1814611
3578769,4528954
975426,1155761
2082591,1880753
290672,292328
284743,220086
10690299,7544304
13536813,14106767
381520,348110
500031,595766
507463,891905
4276583,5031559
11741736,11025189
1535334,1486637
1696011,1808220
1811343,964530
1655033,1653413
935511,881997
516562,464478
17228911,21574160
912852,914734
15616641,13756460
2108645,1923487
1834515,1737080
3425041,3136869
13893887,12213120
986841,5071297
1516213,1516888
614403,542505
498818,496430
728452,652613
327578,987752
8208371,7652547
1529108,949202
2816416,2022714
1115633,939942
1097981,821359
4490277,4346343
4690920,3767076
507166,456163
2505087,2276550
6188035,2929767
316467,220892
612481,633172
3552427,3327766
9973810,9318095
2726111,2635901
369803,314243
5015953,4336285
1225846,1196746
123010920,40355137
6303293,5721052
2771026,3428557
15101630,14043986
1383090,1373223
7000477,6998529
998650,967164
9642104,9306741
486278,450562
14939618,12840406
42799458,37216206
1213582,1169754
2278663,2610331
6528530,7009906
4616865,4030526
3292345,3177146
16215326,14606723
647532,616871
6803871,6599318
12887949,11893973
1458198,1366809
1068426,1046466
2200042,10722219
764525,688277
5187708,5031209
4428206,3874582
1828586,1568526
3738502,3414890
1931817,1856863
1138522,1460194
1203812,1137869
2539864,2439756
9146279,8246706
727759,669137
6560623,6032588
1963420,1936979
3688037,3570602
782354,689638
3715504,3358961
4529545,4312214
2079830,2610331
4447012,3602172
14426295,13573992
17594668,14225019
2946300,2572304
8582972,4634551
41039225,27951230
1443535,1333537
3203882,2492038
16627740,13260107
15000691,13755975
2796547,2573800
1976783,4856279
17687467,13435421
1316783,1189304
1014658,928874
392859,331853
2143251,1809802
207178,191444
1123777,957703
20248980,15726615
1456642,1269038
8222911,7399746
642556,568638
4896967,3942477
587295,477426
801598,709510
9913561,7404003
633132,434317
220490543,144378383
589734,519693
1086734,909047
4604207,4130934
7513047,16131629
17301320,5071297
3396721,4800516
5884233,40355137
1980510,3294810
593120,723860
795307,1000019
2255201,8622192
1589565,4030158
488858,894467
380254,842076
473734,1142800
146669,564165
2063827,2572564
32523416,60336606
155387,437590
6963607,8311415
3919778,6320263
218654,516865
440678,548760
1003307,1474125
1362440,1548881
2008491,3266983
395072,339402
603126,639902
26972785,31723441
1855095,2783715
810427,1019949
299292,400809
4227545,6084177
605447,718817
2771982,2106729
3033194,3561602
414864,418929
1147365,1073556
646659,753922
1746842,1849294
1491009,1785748
895612,922876
1904557,2102302
1747833,1363506
1958256,2064445
1063907,506202
1224505,1365153
514602,823113
4682088,4211064
244022,1350849
2403235,2492523
1937626,1777958
4390807,3668682
2636774,2695068
1792365,1894935
625551,591396
832876,871748
1323129,1330670
8335545,6554089
1439562,1546114
2315676,2104023
5024383,4839441
3326791,3234751
3371727,3312027
918641,919135
1741078,1684309
1146572,1240803
2957098,2942293
3605598,3624749
1546192,1515427
1430532,1356242
1225057,1252928
1213466,1204500
932447,932978
7225366,6919656
572534,560918
356370,311916
12750922,11646749
1459646,688396
14818979,15622353
3781772,4269751
1797215,1875937
382561,400632
1458725,1490604
2168259,2219998
3167560,3120106
1196451,1346871
1704591,1814611
3816065,4528954
2140487,1880753
1085729,1155761
11284181,7544304
292345,292328
14264062,14106767
385847,348110
529621,595766
513824,891905
4475079,5031559
11876911,11025189
1552627,1486637
1722709,1808220
1859577,964530
1667634,1653413
520394,464478
18493705,21574160
934848,914734
15808015,13756460
2114576,1923487
1853070,1737080
3469339,3136869
1104392,5071297
13962185,12213120
628869,542505
508412,496430
734480,652613
330457,987752
8256003,7652547
1546386,949202
2855853,2022714
1117850,939942
1098338,821359
4540700,4346343
4789904,3767076
2532556,2276550
6369263,2929767
320924,220892
614232,633172
3558834,3327766
10011020,9318095
2736265,2635901
379102,314243
5117262,4336285
1235835,1196746
3020115,3428557
15739514,14043986
1415177,1373223
7131651,6998529
1006173,967164
9695017,9306741
488133,450562
15322882,12840406
1220052,1169754
2402471,2610331
6803777,7009906
4678184,4030526
3306285,3177146
650104,616871
16286804,14606723
6919245,6599318
12968372,11893973
1462187,1366809
1073317,1046466
2219186,10722219
770131,688277
5194426,5031209
4455543,3874582
3745787,3414890
1940400,1856863
1152720,1460194
1229561,1137869
2548945,2439756
9246304,8246706
729596,669137
6592008,6032588
1989746,1936979
3714621,3570602
786750,689638
3729281,3358961
4551270,4312214
2131862,2610331
4523321,3602172
14542487,13573992
18130221,14225019
2955872,2572304
8828147,4634551
42700273,27951230
1449290,1333537
3271407,2492038
17224100,13260107
2808924,2573800
18142370,13435421
2004456,4856279
1324482,1189304
1020212,928874
409388,331853
2162493,1809802
207859,191444
1129236,957703
20709888,15726615
1463413,1269038
8248957,7399746
646293,568638
4956799,3942477
594523,657855
805761,709510
10006223,7404003
658345,434317
225211923,144378383
592480,519693
1756027,2946053
732720,2268186
1160376,2030005
436041,1095071
10477914,16131629
842195,1216248
25497666,5071297
721502,1061801
1053884,4634551
8120145,40355137
929632,937457
3983030,4800516
2635227,3294810
754071,1707641
1005860,1000019
3731285,8622192
665823,894467
692775,1142800
564330,842076
260562,564165
1933181,4030158
268836,437590
2335964,2572564
38779629,60336606
275628,979786
322352,516865
7651458,8311415
5185076,6320263
491982,548760
1215279,1474125
2625891,3266983
1441864,1548881
449100,339402
647902,639902
29858402,31723441
352439,400809
2257432,2783715
914755,1019949
4800408,6084177
630751,718817
3268682,3561602
458914,418929
170436,5071297
1232650,1073556
683828,753922
1882814,1849294
1546925,1785748
947515,922876
1785629,1363506
1284857,1365153
1133949,506202
2023213,2064445
1990750,2102302
580634,823113
4849491,4211064
2473292,2492523
261802,1350849
4502927,3668682
2736564,2695068
1847480,1894935
646353,591396
869774,871748
1342049,1330670
8751939,6554089
1487639,1546114
2400024,2104023
5227761,4839441
3410149,3234751
3379847,3312027
928557,919135
1746547,1684309
1180034,1240803
3034077,2942293
3678648,3624749
1563763,1515427
1478231,1356242
1245818,1252928
1230193,1204500
943051,932978
7408918,6919656
582991,560918
13626008,11646749
364928,311916
1480205,688396
16926499,15622353
3962295,4269751
1895936,1875937
425119,400632
1498846,1490604
2242835,2219998
3213156,3120106
1217261,1346871
1753096,1814611
4045714,4528954
2201738,1880753
1195041,1155761
11890152,7544304
15056965,14106767
296682,292328
390794,348110
555388,595766
520069,891905
4724965,5031559
12000634,11025189
1568754,1486637
1757726,1808220
1909104,964530
1686730,1653413
20804351,21574160
524333,464478
960651,914734
16005676,13756460
2121136,1923487
1870741,1737080
1223732,5071297
3511983,3136869
14015057,12213120
644690,542505
518810,496430
740775,652613
8303192,7652547
1566455,949202
2907382,2022714
1119904,939942
1098673,821359
4590663,4346343
4823561,3767076
2562371,2276550
6579654,2929767
326502,220892
618595,633172
10052832,9318095
393218,314243
5220208,4336285
3190447,3428557
16475182,14043986
1444957,1373223
7263784,6998529
1015653,967164
9753197,9306741
15705468,12840406
1226781,1169754
2526167,2610331
7102203,7009906
4740629,4030526
3317810,3177146
653708,616871
16381551,14606723
7073392,6599318
13056713,11893973
1465839,1366809
1077571,1046466
2238493,10722219
776027,688277
5201888,5031209
4483725,3874582
3753521,3414890
1948658,1856863
1165905,1460194
1252437,1137869
1140791,1020075
2558479,2439756
9353414,8246706
731476,669137
6633632,6032588
3763584,3570602
791609,689638
3744187,3358961
4579228,4312214
2180958,2610331
4599341,3602172
14681993,13573992
18769449,14225019
9085180,4634551
44539222,27951230
1454171,1333537
3335785,2492038
17914781,13260107
2822782,2573800
18603707,13435421
2032942,4856279
1332252,1189304
1026576,928874
419002,331853
2183540,1809802
1134300,957703
21200886,15726615
1473934,1269038
8278934,7399746
649761,568638
5019952,3942477
602362,657855
810080,709510
681328,434317
10277358,7404003
1788791,4182952
428548,1246823
471246,997765
347201,785831
4837355,6813046
735878,3327558
2015114,3786092
3012365,4049289
475149,657880
2296667,2946053
1721979,3611088
1267263,1583227
1130011,2268186
1386977,2030005
12868346,16131629
1012688,1216248
32513514,5071297
878618,1061801
1352376,4634551
9212604,40355137
1028031,937457
4316413,4800516
3030502,3294810
1007891,1707641
1136734,1000019
4703085,8622192
791826,894467
841636,1142800
719137,842076
348515,564165
2224160,4030158
131326,824701
337423,437590
421694,979786
389437,516865
2560113,2572564
2575351,4416859
6042663,6320263
43964411,60336606
523234,548760
1337365,1474125
3094402,3266983
8274899,8311415
1500329,1548881
32582944,31723441
676208,639902
390709,400809
981819,1019949
652697,718817
2599596,2783715
5270768,6084177
3442160,3561602
490592,418929
216588,5071297
424066,604182
712778,753922
1293679,1073556
1621182,1785748
2006182,1849294
970814,922876
1813877,1363506
1158871,506202
2075211,2064445
2053335,2102302
641253,823113
5000804,4211064
2527460,2492523
272659,1350849
2898292,2695068
1914060,1894935
666662,591396
902815,871748
1357390,1330670
9087069,6554089
1526351,1546114
5386449,4839441
3494556,3234751
3383782,3312027
938376,919135
1749805,1684309
1206538,1240803
3102745,2942293
3736946,3624749
1576085,1515427
1514318,1356242
1248490,1204500
1266592,1252928
952468,932978
7567773,6919656
591089,560918
14310587,11646749
373229,311916
1497910,688396
18916851,15622353
4140543,4269751
1980639,1875937
469527,400632
1532303,1490604
2302941,2219998
3244807,3120106
1239191,1346871
4255786,4528954
1795789,1814611
2252545,1880753
1302863,1155761
15812658,14106767
12422970,7544304
302378,292328
395675,348110
581814,595766
526280,891905
4941881,5031559
12099387,11025189
1584400,1486637
1793285,1808220
1951430,964530
1705086,1653413
23015460,21574160
527921,464478
988022,914734
16187620,13756460
2127054,1923487
1353321,5071297
1888065,1737080
3551885,3136869
14064010,12213120
660890,542505
526994,496430
746459,652613
8353873,7652547
2964706,2022714
1122458,939942
4632876,4346343
2602517,2276550
6773035,2929767
333587,220892
10093671,9318095
5299618,4336285
3368967,3428557
17159502,14043986
1474369,1373223
7427598,6998529
1023576,967164
9807864,9306741
16037832,12840406
1232877,1169754
2656880,2610331
7384754,7009906
4797673,4030526
3328569,3177146
657269,616871
16520961,14606723
7184750,6599318
13140827,11893973
1469874,1366809
1080954,1046466
2258355,10722219
780146,688277
5208736,5031209
4506823,3874582
3761374,3414890
1956932,1856863
1273429,1137869
1177237,1460194
1157888,1020075
2569203,2439756
9469242,8246706
733454,669137
6680411,6032588
3826399,3570602
797551,689638
3759236,3358961
4605979,4312214
2221927,2610331
4666393,3602172
14834674,13573992
19351248,14225019
9316804,4634551
46284833,27951230
1459598,1333537
3388053,2492038
18605928,13260107
2834849,2573800
19035197,13435421
2058483,4856279
592118,821359
1340039,1189304
427025,331853
1033346,928874
2206792,1809802
1139578,957703
21612500,15726615
354451,297579
1482174,1269038
8304593,7399746
653820,568638
2269711,10175485
1046436,1662804
3122790,4182952
238953,742159
642514,1756499
3006287,4010267
709160,3240511
446893,275193
858773,1246823
1383170,1245869
2106352,3327558
266297,728955
709922,997765
599116,785831
277498,705971
5963509,6813046
287522,449145
2834039,3786092
3947222,4049289
581221,657880
2369122,3611088
2548922,2946053
1557169,1583227
1441076,2268186
1553946,2030005
14705194,16131629
1097645,1216248
958160,1061801
307528,824701
38912181,5071297
1558392,4634551
9871361,40355137
4521978,4800516
